"NHTSA ID","DOCUMENT NAME","MAKE","MODEL","MODEL YEAR","SUMMARY"
"25V201","RCMN-25V201-1435.pdf","AUDI","S8","2021","Advance recall notice to dealers. 04/02/2025"
"25V201","RCRIT-25V201-7642.pdf","AUDI","S8","2021","Campaign circular/recall remedy instructions for dealers. 04/10/2025"
"25V201","RCMN-25V201-5114.pdf","AUDI","S8","2021","Dealer notice - recall remedy available 04/09/2025"
"25V201","RCONL-25V201-5310.pdf","AUDI","S8","2021","USA owner notice -recall remedy available 04/24/2025. Puerto Rico received English & Spanish."
"25V201","RCONL-25V201-9695.pdf","AUDI","S8","2021","PRI Spanish owner notice -recall remedy available 04/24/2025. PR received English & Spanish."
"25V201","RCONL-25V201-9695.pdf","AUDI","SQ7","2021","PRI Spanish owner notice -recall remedy available 04/24/2025. PR received English & Spanish."
"25V201","RCRIT-25V201-7642.pdf","AUDI","SQ7","2021","Campaign circular/recall remedy instructions for dealers. 04/10/2025"
"25V201","RCMN-25V201-1435.pdf","AUDI","SQ7","2021","Advance recall notice to dealers. 04/02/2025"
"25V201","RCMN-25V201-5114.pdf","AUDI","SQ7","2021","Dealer notice - recall remedy available 04/09/2025"
"25V201","RCONL-25V201-5310.pdf","AUDI","SQ7","2021","USA owner notice -recall remedy available 04/24/2025. Puerto Rico received English & Spanish."
"25V201","RCRIT-25V201-7642.pdf","AUDI","SQ8","2021","Campaign circular/recall remedy instructions for dealers. 04/10/2025"
"25V201","RCMN-25V201-1435.pdf","AUDI","SQ8","2021","Advance recall notice to dealers. 04/02/2025"
"25V201","RCMN-25V201-5114.pdf","AUDI","SQ8","2021","Dealer notice - recall remedy available 04/09/2025"
"25V201","RCONL-25V201-5310.pdf","AUDI","SQ8","2021","USA owner notice -recall remedy available 04/24/2025. Puerto Rico received English & Spanish."
"25V201","RCONL-25V201-9695.pdf","AUDI","SQ8","2021","PRI Spanish owner notice -recall remedy available 04/24/2025. PR received English & Spanish."
"25V202","RCRIT-25V202-3123.pdf","BMW","330I","2025","Remedy Instructions and TSB"
"25V202","RCMN-25V202-9550.pdf","BMW","330I","2025","Manufacturer Notices to Dealers"
"25V202","RCMN-25V202-9550.pdf","BMW","330I XDRIVE","2025","Manufacturer Notices to Dealers"
"25V202","RCRIT-25V202-3123.pdf","BMW","330I XDRIVE","2025","Remedy Instructions and TSB"
"25V202","RCMN-25V202-9550.pdf","BMW","430I","2025","Manufacturer Notices to Dealers"
"25V202","RCRIT-25V202-3123.pdf","BMW","430I","2025","Remedy Instructions and TSB"
"25V202","RCMN-25V202-9550.pdf","BMW","430I XDRIVE","2025","Manufacturer Notices to Dealers"
"25V202","RCRIT-25V202-3123.pdf","BMW","430I XDRIVE","2025","Remedy Instructions and TSB"
"25V202","RCMN-25V202-9550.pdf","BMW","530I","2025","Manufacturer Notices to Dealers"
"25V202","RCRIT-25V202-3123.pdf","BMW","530I","2025","Remedy Instructions and TSB"
"25V202","RCMN-25V202-9550.pdf","BMW","530I XDRIVE","2025","Manufacturer Notices to Dealers"
"25V202","RCRIT-25V202-3123.pdf","BMW","530I XDRIVE","2025","Remedy Instructions and TSB"
"25V202","RCMN-25V202-9550.pdf","BMW","X3","2025","Manufacturer Notices to Dealers"
"25V202","RCRIT-25V202-3123.pdf","BMW","X3","2025","Remedy Instructions and TSB"
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2018","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2018","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2018"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2019","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2019","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2019"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2020","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2020"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2020","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2021"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2021","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2021","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2022","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2022"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2022","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2023","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2023","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2023"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2024"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2024","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2024","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V210","RCRIT-25V210-9098.pdf","HONDA","CB300R","2025"," Due to a manufacturing defect, the headlight's internal circuitry may become damaged due to road and engine vibrations experienced during normal vehicle operation. The headlight may begin to flicker and eventually shut off, potentially increasing the risk of a crash or injury."
"25V210","RCMN-25V210-1461.pdf","HONDA","CB300R","2025","American Honda notified NHTSA of a stop sale and safety recall for certain 2018-2024 CB300R motorcycles to resolve an issue with the headlight. In certain situations, the headlight may flicker or become inoperable."
"25V210","RCMN-25V210-7683.pdf","HONDA","CB300R","2025","due to a manufacturing defect, the headlights internal circuitry may become damaged due to the road and engine vibrations experienced during normal operation. The headlight may begin to flicker and may eventually shut off. If the headlight does not remain on during normal operation, it can reduce the rider's visibility at night, prevent other traffic from seeing the motorcycle, and not comply with traffic laws requiring a motorcycle's headlight to remain on at all times, potentially increasing the risk of a crash or injury."
"25V212","RCONL-25V212-4030.pdf","COACHMEN","APEX","2025","FINAL OWNER LETTER FOR RECALL 25V212"
"25V212","RMISC-25V212-4115.pdf","COACHMEN","APEX","2025","STOP SALE NOTICE TO DEALERS "
"25V212","RCRIT-25V212-2459.pdf","COACHMEN","APEX","2025","REMEDY INSTRUCTIONS FOR RECALL 25V212"
"25V212","RCMN-25V212-8548.pdf","COACHMEN","APEX","2025","DEALER LETTER FOR RECALL 25V212"
"25V212","RCONL-25V212-4030.pdf","COACHMEN","REMOTE","2025","FINAL OWNER LETTER FOR RECALL 25V212"
"25V212","RCRIT-25V212-2459.pdf","COACHMEN","REMOTE","2025","REMEDY INSTRUCTIONS FOR RECALL 25V212"
"25V212","RMISC-25V212-4115.pdf","COACHMEN","REMOTE","2025","STOP SALE NOTICE TO DEALERS "
"25V212","RCMN-25V212-8548.pdf","COACHMEN","REMOTE","2025","DEALER LETTER FOR RECALL 25V212"
"25V214","RCMN-25V214-1616.pdf","VOLVO","NEW VN","2023","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCONL-25V214-9024.pdf","VOLVO","NEW VN","2023","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCRIT-25V214-6481.pdf","VOLVO","NEW VN","2023","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RMISC-25V214-4675.pdf","VOLVO","NEW VN","2023","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCRIT-25V214-6481.pdf","VOLVO","NEW VN","2024","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCONL-25V214-9024.pdf","VOLVO","NEW VN","2024","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RMISC-25V214-4675.pdf","VOLVO","NEW VN","2024","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCMN-25V214-1616.pdf","VOLVO","NEW VN","2024","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCMN-25V214-1616.pdf","VOLVO","NEW VN","2025","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCRIT-25V214-6481.pdf","VOLVO","NEW VN","2025","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RMISC-25V214-4675.pdf","VOLVO","NEW VN","2025","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCONL-25V214-9024.pdf","VOLVO","NEW VN","2025","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCONL-25V214-9024.pdf","VOLVO","NEW VN","2026","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RMISC-25V214-4675.pdf","VOLVO","NEW VN","2026","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCRIT-25V214-6481.pdf","VOLVO","NEW VN","2026","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V214","RCMN-25V214-1616.pdf","VOLVO","NEW VN","2026","Certain Volvo, New VN model vehicles could have hazard warning switch back lighting intermittently in-operative during operation (of the vehicle), not meeting the requirements of FMVSS 101 S5.3.1 (a). This impacts the backlighting of the switch and not the function of the switch."
"25V217","RCMN-25V217-1026.pdf","ISUZU","NRR EV","2025","DEALER NOTIFICATION: STOP SALE AND DELIVERY."
"25V219","RCMN-25V219-9232.pdf","TRAILSTAR","TOPPER","2024","Dealer notification with correction instructions."
"25V219","RCMN-25V219-9232.pdf","TRAILSTAR","TOPPER","2025","Dealer notification with correction instructions."
"25V220","RCRIT-25V220-2835.pdf","PORSCHE","MACAN ELECTRIC","2024","Copy of remedy instructions attached."
"25V220","RCMN-25V220-2173.pdf","PORSCHE","MACAN ELECTRIC","2024","Copy of Dealer notice is attached."
"25V220","RCMN-25V220-2173.pdf","PORSCHE","MACAN ELECTRIC","2025","Copy of Dealer notice is attached."
"25V220","RCRIT-25V220-2835.pdf","PORSCHE","MACAN ELECTRIC","2025","Copy of remedy instructions attached."
"25V225","RCONL-25V225-5116.pdf","AUDI","Q6 E-TRON","2025","Owner letter - recall remedy available USA 05/02/2025. There were no Puerto Rico owners in mailing."
"25V225","RCMN-25V225-8612.pdf","AUDI","Q6 E-TRON","2025","Dealer notice - recall remedy available. 04/17/2025"
"25V225","RCMN-25V225-3900.pdf","AUDI","Q6 E-TRON","2025","Dealer advance recall notice 04/11/2025"
"25V225","RCRIT-25V225-0429.pdf","AUDI","Q6 E-TRON","2025","Recall remedy instructions for dealers. 04/18/2025"
"25V225","RCRIT-25V225-0429.pdf","AUDI","SQ6 SPORTBACK E-TRON","2025","Recall remedy instructions for dealers. 04/18/2025"
"25V225","RCMN-25V225-8612.pdf","AUDI","SQ6 SPORTBACK E-TRON","2025","Dealer notice - recall remedy available. 04/17/2025"
"25V225","RCONL-25V225-5116.pdf","AUDI","SQ6 SPORTBACK E-TRON","2025","Owner letter - recall remedy available USA 05/02/2025. There were no Puerto Rico owners in mailing."
"25V225","RCMN-25V225-3900.pdf","AUDI","SQ6 SPORTBACK E-TRON","2025","Dealer advance recall notice 04/11/2025"
"25V226","RCMN-25V226-2002.pdf","AUDI","Q6 E-TRON","2025","Dealer notice - recall remedy available 05/07/2025"
"25V226","RCMN-25V226-0513.pdf","AUDI","Q6 E-TRON","2025","Dealer advance recall notice 04/11/2025"
"25V226","RCRIT-25V226-8039.pdf","AUDI","Q6 E-TRON","2025","Recall remedy instructions for dealers. 05/08/2025"
"25V226","RCMN-25V226-2002.pdf","AUDI","SQ6 SPORTBACK E-TRON","2025","Dealer notice - recall remedy available 05/07/2025"
"25V226","RCRIT-25V226-8039.pdf","AUDI","SQ6 SPORTBACK E-TRON","2025","Recall remedy instructions for dealers. 05/08/2025"
"25V226","RCMN-25V226-0513.pdf","AUDI","SQ6 SPORTBACK E-TRON","2025","Dealer advance recall notice 04/11/2025"
"25V227","RCMN-25V227-3624.pdf","AUDI","E-TRON GT","2022","Dealer advance recall notice 04/11/2025"
"25V227","RMISC-25V227-4190.pdf","AUDI","E-TRON GT","2022","04/09/2025 - Signed chronology document for our recall submission- Audi 74HC"
"25V227","RCMN-25V227-3624.pdf","AUDI","E-TRON GT","2023","Dealer advance recall notice 04/11/2025"
"25V227","RMISC-25V227-4190.pdf","AUDI","E-TRON GT","2023","04/09/2025 - Signed chronology document for our recall submission- Audi 74HC"
"25V227","RMISC-25V227-4190.pdf","AUDI","RS E-TRON GT","2022","04/09/2025 - Signed chronology document for our recall submission- Audi 74HC"
"25V227","RCMN-25V227-3624.pdf","AUDI","RS E-TRON GT","2022","Dealer advance recall notice 04/11/2025"
"25V227","RMISC-25V227-4190.pdf","AUDI","RS E-TRON GT","2023","04/09/2025 - Signed chronology document for our recall submission- Audi 74HC"
"25V227","RCMN-25V227-3624.pdf","AUDI","RS E-TRON GT","2023","Dealer advance recall notice 04/11/2025"
"25V229","RMISC-25V229-9656.pdf","COACHMEN","BROOKSTONE","2025","STOP SALE NOTICE TO DEALERS "
"25V229","RCRIT-25V229-9072.pdf","COACHMEN","BROOKSTONE","2025","REMEDY INSTRUCTIONS FOR RECALL 25V229"
"25V229","RCMN-25V229-9706.pdf","COACHMEN","BROOKSTONE","2025","DEALER LETTER FOR RECALL 25V229"
"25V229","RCONL-25V229-2074.pdf","COACHMEN","BROOKSTONE","2025","FINAL OWNER LETTER FOR RECALL 25V229"
"25V230","RCONL-25V230-0656.pdf","COACHMEN","CATALINA","2025","FINAL OWNER LETTER FOR RECALL 25V230"
"25V230","RCRIT-25V230-8849.pdf","COACHMEN","CATALINA","2025","REMEDY INSTRUCTIONS FOR RECALL 25V230"
"25V230","RCMN-25V230-7207.pdf","COACHMEN","CATALINA","2025","DEALER LETTER FOR RECALL 25V230"
"25V230","RMISC-25V230-8025.pdf","COACHMEN","CATALINA","2025","STOP SALE NOTICE TO DEALERS"
"25V231","RCONL-25V231-1123.pdf","RAM","1500","2025","Final Owner Letter regarding certain 2025 RAM 1500 Pickup vehicles"
"25V231","RCRIT-25V231-9989.pdf","RAM","1500","2025","Dealer Instructions regarding certain 2025 RAM 1500 Pickup trucks"
"25V231","RCMN-25V231-2558.pdf","RAM","1500","2025","NSRAC regarding certain 2025 Model Year Ram 1500 Pickup vehicles"
"25V232","RCRIT-25V232-6479.pdf","CADILLAC","LYRIQ","2023","25V232 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin is revised to include a copy of the owner notification letter"
"25V232","RCRIT-25V232-7154.pdf","CADILLAC","LYRIQ","2023","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin for left side"
"25V232","RCRIT-25V232-6890.pdf","CADILLAC","LYRIQ","2023","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin for right side"
"25V232","RCRIT-25V232-4500.pdf","CADILLAC","LYRIQ","2023","25V232 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin is revised to include a copy of the owner notification letter"
"25V232","RCONL-25V232-9865.pdf","CADILLAC","LYRIQ","2023","25V232 recall; the front stabilizer bar bracket bolts on these vehicles may have been improperly tightened; owner notification letter"
"25V232","RCMN-25V232-5977.pdf","CADILLAC","LYRIQ","2023","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; dealer recall notification"
"25V232","RCONL-25V232-1216.pdf","CADILLAC","LYRIQ","2023","25V232 recall; the front stabilizer bar bracket bolts on these vehicles may have been improperly tightened; owner notification letter"
"25V232","RCMN-25V232-5977.pdf","CADILLAC","LYRIQ","2024","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; dealer recall notification"
"25V232","RCRIT-25V232-7154.pdf","CADILLAC","LYRIQ","2024","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin for left side"
"25V232","RCRIT-25V232-6479.pdf","CADILLAC","LYRIQ","2024","25V232 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin is revised to include a copy of the owner notification letter"
"25V232","RCRIT-25V232-4500.pdf","CADILLAC","LYRIQ","2024","25V232 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin is revised to include a copy of the owner notification letter"
"25V232","RCONL-25V232-9865.pdf","CADILLAC","LYRIQ","2024","25V232 recall; the front stabilizer bar bracket bolts on these vehicles may have been improperly tightened; owner notification letter"
"25V232","RCRIT-25V232-6890.pdf","CADILLAC","LYRIQ","2024","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin for right side"
"25V232","RCONL-25V232-1216.pdf","CADILLAC","LYRIQ","2024","25V232 recall; the front stabilizer bar bracket bolts on these vehicles may have been improperly tightened; owner notification letter"
"25V232","RCONL-25V232-1216.pdf","CADILLAC","LYRIQ","2025","25V232 recall; the front stabilizer bar bracket bolts on these vehicles may have been improperly tightened; owner notification letter"
"25V232","RCRIT-25V232-6479.pdf","CADILLAC","LYRIQ","2025","25V232 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin is revised to include a copy of the owner notification letter"
"25V232","RCRIT-25V232-4500.pdf","CADILLAC","LYRIQ","2025","25V232 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin is revised to include a copy of the owner notification letter"
"25V232","RCONL-25V232-9865.pdf","CADILLAC","LYRIQ","2025","25V232 recall; the front stabilizer bar bracket bolts on these vehicles may have been improperly tightened; owner notification letter"
"25V232","RCRIT-25V232-7154.pdf","CADILLAC","LYRIQ","2025","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin for left side"
"25V232","RCMN-25V232-5977.pdf","CADILLAC","LYRIQ","2025","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; dealer recall notification"
"25V232","RCRIT-25V232-6890.pdf","CADILLAC","LYRIQ","2025","N252494190 recall; the left or right front stabilizer bar bracket bolts on these vehicles may have been improperly fastened; service bulletin for right side"
"25V233","RCMN-25V233-1110.pdf","VOLKSWAGEN","ID. BUZZ","2025","Dealer advance recall notice 04/11/2025"
"25V234","RCMN-25V234-1314.pdf","ACURA","ZDX","2024","During assembly, the front stabilizer bar right side mounting bolts may have been improperly torqued. An improperly torqued mounting bolt may cause the stabilizer bar to separate and over time, loosen and fall out, allowing damage to the high voltage cables and EV battery coolant lines, rendering the vehicle undriveable and increasing the risk of a crash or injury."
"25V234","RCRIT-25V234-3038.pdf","ACURA","ZDX","2024","During assembly, the front stabilizer bar right side mounting bolts may have been improperly torqued. An improperly torqued mounting bolt may cause the stabilizer bar to separate and over time, loosen and fall out, allowing damage to the high voltage cables and EV battery coolant lines, rendering the vehicle undriveable and increasing the risk of a crash or injury."
"25V235","RCMN-25V235-5343.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with a Left-Foot Braking (LFB) feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of the accelerator and brake pedals. During certain driving maneuvers with LFB engaged, the Integrated Electronic Brake (IEB) control software may initiate depressurization of the ABS system, resulting in reduced braking performance. Separately, the Vehicle Control Unit (VCU) software may cause a momentary continued acceleration during release of the accelerator pedal if the vehicles N e-Shift feature is engaged.
Reduced braking performance could lead to longer stopping distances than anticipated by the operator, increasing the risk of a crash. Momentary continued acceleration could increase the risk of a crash."
"25V235","RCRIT-25V235-2230.pdf","HYUNDAI","IONIQ 5","2025","Certain 2025MY IONIQ 5 N (NE EV N) vehicles are equipped with a Left-Foot Braking (LFB) feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of the accelerator and brake pedals. During certain driving maneuvers with LFB engaged, the Integrated Electronic Brake (IEB) control software may initiate depressurization of the ABS system, resulting in reduced braking performance. Separately, the Vehicle Control Unit (VCU) software may cause a momentary continued acceleration during release of the accelerator pedal if the vehicles N e-Shift feature is engaged. Reduced braking performance could lead to longer stopping distances than anticipated by the operator, increasing the risk of a crash. Momentary continued acceleration could increase the risk of a crash.
Follow the procedure in this TSB to inspect the software version for the IEB and update if necessary. All impacted vehicles will require the VCU software update."
"25V235","RCONL-25V235-9629.pdf","HYUNDAI","IONIQ 5","2025","The subject vehicles are equipped with a LFB feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of the accelerator and brake pedals. When the LFB is engaged, the IEB control software may trigger depressurization of the Anti-Lock Brake System (ABS) pump, resulting in reduced braking performance. Separately, the VCU software may cause an unexpected, continued acceleration during the release of the accelerator pedal when the vehicles N e-Shift feature is engaged. Reduced braking performance could lead to longer stopping distances, increasing the risk of a crash. Unexpected, continued acceleration could increase the risk of a crash."
"25V235","RCMN-25V235-4100.pdf","HYUNDAI","IONIQ 5","2025","Certain 2025MY IONIQ 5 N (NE EV N) vehicles are equipped with a Left-Foot Braking (LFB) feature designed for use on performance roadways, such as racetracks. LFB allows operators to control vehicle speed through simultaneous operation of the accelerator and brake pedals. During certain driving maneuvers with LFB engaged, the Integrated Electronic Brake (IEB) control software may initiate depressurization of the ABS system, resulting in reduced braking performance. Separately, the Vehicle Control Unit (VCU) software may cause a momentary continued acceleration during release of the accelerator pedal if the vehicles N e-Shift feature is engaged.
Reduced braking performance could lead to longer stopping distances than anticipated by the operator, increasing the risk of a crash. Momentary continued acceleration could increase the risk of a crash."
